	    ID 	             X 	              Y 	              Z 	  DX 	  DY 	  DZ 	  BV 	        AbsMag 	
	   202 	 51766.9522905 	 -92023.9514696 	 -68633.8754582 	 0.0 	 0.0 	 0.0 	 0.0 	 16.4096786324 	
	   203 	 34370.7157126 	 -60452.2145078 	 -45015.7171274 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2660992249 	
	   204 	 40516.6591106 	 -71642.9913418 	 -53306.7784182 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8562415845 	
	   205 	 57234.0562445 	 -101248.858099 	  -75211.321969 	 0.0 	 0.0 	 0.0 	 0.0 	 14.8217014952 	
	   206 	 39050.6199695 	 -66752.2306238 	  -50138.284323 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6517535359 	
	   207 	 11954.0230658 	  -20231.054806 	 -15267.0223881 	 0.0 	 0.0 	 0.0 	 0.0 	  18.916838669 	
	   208 	 19532.0260268 	 -33224.6529685 	  -24974.730643 	 0.0 	 0.0 	 0.0 	 0.0 	  16.808753592 	
	   209 	 54908.2131095 	 -92768.6859497 	 -69490.8670693 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4127264394 	
	   210 	 36115.4378736 	 -60811.8177163 	 -45263.5130798 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1891761851 	
	   211 	 24981.1076478 	 -43688.6760307 	 -32718.6845182 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4858920565 	
	   212 	 33297.5182459 	 -58108.0520663 	 -43489.5706691 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8356355823 	
	   213 	 20750.9039803 	 -35824.6722828 	 -26545.5489719 	 0.0 	 0.0 	 0.0 	 0.0 	 16.7922868164 	
	   214 	 31027.7021863 	 -54488.8978527 	 -40353.0171184 	 0.0 	 0.0 	 0.0 	 0.0 	 16.4000881931 	
	   215 	 19235.3386363 	 -33835.6768957 	 -25067.3715538 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5872374701 	
	   216 	 41989.4929687 	 -72914.9072983 	  -54011.200577 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1072997605 	
	   217 	  27319.226589 	 -47582.4975561 	 -35226.3544133 	 0.0 	 0.0 	 0.0 	 0.0 	 15.3031200599 	
	   218 	 27367.3045357 	 -47740.9914431 	 -35101.2255084 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7958729436 	
	   219 	 18776.6627926 	 -32261.5628598 	  -24007.116944 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3136871738 	
	   220 	 19252.8969958 	 -33039.2836022 	 -24567.2773941 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4882880831 	
	   221 	 18781.1653427 	  -32364.225631 	 -23974.8949387 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9496543056 	
	   222 	 30625.8514017 	 -52186.1066969 	 -38543.4020494 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2643052515 	
	   223 	 25683.3543696 	 -43910.5243595 	 -32417.6839799 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7757122201 	
	   224 	 24958.5533211 	 -42668.2872725 	 -31429.1163437 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4159847641 	
	   225 	 40233.8410334 	 -68439.4943677 	 -50318.0951842 	 0.0 	 0.0 	 0.0 	 0.0 	  16.537671031 	
	   226 	 33781.3685544 	 -58649.3139752 	 -42967.2494072 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4594272887 	
	   227 	 8346.84937335 	 -14375.1137116 	 -10501.5794494 	 0.0 	 0.0 	 0.0 	 0.0 	 20.9404793674 	
	   228 	 18270.1338799 	 -31477.2069551 	 -22968.7877753 	 0.0 	 0.0 	 0.0 	 0.0 	   17.60763352 	
	   229 	 20391.1022334 	  -35089.550023 	 -25533.2194191 	 0.0 	 0.0 	 0.0 	 0.0 	  15.556353905 	
	   230 	 31422.4722745 	  -56624.681011 	 -42392.3534201 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4707949866 	
	   231 	 11901.1360535 	 -21422.4540292 	 -15996.3182305 	 0.0 	 0.0 	 0.0 	 0.0 	 20.1743022924 	
	   232 	 17149.5820085 	  -31048.710555 	 -23128.1867738 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8567413673 	
	   233 	 4389.91046567 	 -8024.64034226 	 -6005.56672761 	 0.0 	 0.0 	 0.0 	 0.0 	 20.5723393203 	
	   234 	  45080.256771 	 -82966.9551518 	 -61605.7594067 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3424776758 	
	   235 	 19462.9430201 	 -35445.1747392 	 -26306.6347507 	 0.0 	 0.0 	 0.0 	 0.0 	 13.9682179344 	
	   236 	 24168.3403424 	 -43186.8119231 	 -32077.6331729 	 0.0 	 0.0 	 0.0 	 0.0 	  19.359224703 	
	   237 	  38173.085159 	 -68742.7303874 	  -50986.674434 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4114426513 	
	   238 	 27596.0152539 	 -49609.1111192 	  -36679.045914 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0696213651 	
	   239 	 33939.6070515 	 -60654.0076428 	 -44619.6128338 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2977475102 	
	   240 	 21116.5405032 	  -37681.965394 	 -27718.4995123 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7796809924 	
	   241 	  20277.605989 	 -37278.7972342 	 -27623.3833382 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9901320981 	
	   242 	 62272.8381027 	 -114544.732672 	 -84401.4966992 	 0.0 	 0.0 	 0.0 	 0.0 	 15.7574324446 	
	   243 	 25185.5092363 	  -46096.235152 	 -33736.9584038 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2429745619 	
	   244 	   17168.84361 	 -32046.6378869 	 -23398.3494888 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0928082912 	
	   245 	 18570.6307674 	 -34154.7337652 	 -24840.6054181 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4595028101 	
	   246 	 32846.2456277 	 -60715.8342449 	 -44252.3149449 	 0.0 	 0.0 	 0.0 	 0.0 	 14.9165484435 	
	   247 	   33438.10989 	 -60609.1821507 	 -44391.9069474 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6575238853 	
	   248 	  25254.813284 	  -45683.358459 	  -33326.169313 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2678708423 	
	   249 	 44036.7497162 	 -80319.2990115 	 -58414.9159014 	 0.0 	 0.0 	 0.0 	 0.0 	 16.0050736805 	
	   250 	 20123.1194592 	 -36631.2960193 	 -26480.0675502 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0167834164 	
	   251 	   12889.72795 	 -23466.8575216 	 -16965.9113877 	 0.0 	 0.0 	 0.0 	 0.0 	 20.3167529814 	
	   252 	 35545.7340707 	 -62631.8711847 	 -46171.7542123 	 0.0 	 0.0 	 0.0 	 0.0 	 16.8949495841 	
	   253 	 21837.1156933 	 -38375.4561474 	  -28269.043403 	 0.0 	 0.0 	 0.0 	 0.0 	  15.361072279 	
	   254 	 15508.4479228 	 -27381.2552686 	 -20048.8606312 	 0.0 	 0.0 	 0.0 	 0.0 	 19.7151517107 	
	   255 	 16621.3165853 	 -28982.9316175 	 -21207.3387458 	 0.0 	 0.0 	 0.0 	 0.0 	 20.5532087303 	
	   256 	 16261.8332111 	 -28592.1200612 	 -20896.3894669 	 0.0 	 0.0 	 0.0 	 0.0 	 16.0970364904 	
	   257 	 18099.5696261 	 -32164.0693778 	 -23433.0948872 	 0.0 	 0.0 	 0.0 	 0.0 	 20.2599263386 	
	   258 	 34080.5310001 	 -60217.8155646 	 -43532.3831905 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3365345486 	
	   259 	  10706.936668 	 -18662.6879543 	 -13621.1107874 	 0.0 	 0.0 	 0.0 	 0.0 	 20.1216466499 	
	   260 	  44841.594061 	 -78111.0538169 	 -56812.0468068 	 0.0 	 0.0 	 0.0 	 0.0 	 16.9744091876 	
	   261 	 62279.9981911 	 -107839.932947 	 -77899.6887226 	 0.0 	 0.0 	 0.0 	 0.0 	 16.1570708059 	
	   262 	 27753.9390389 	 -48282.8125992 	 -34768.6143008 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6361971664 	
	   263 	 28348.6244128 	 -49494.7246835 	 -35419.3990674 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8522673742 	
	   264 	 38582.9224981 	 -68851.9856417 	 -49825.4088901 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7958990193 	
	   265 	 36769.3849301 	 -66092.2321499 	 -47888.9392783 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6687538898 	
	   266 	 37919.2386506 	 -67134.7223159 	 -48371.5362734 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9970235953 	
	   267 	 4252.38506802 	 -7665.70485628 	 -5504.85783761 	 0.0 	 0.0 	 0.0 	 0.0 	  22.189575126 	
	   268 	 29190.5578294 	 -52424.0693622 	  -37663.563844 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9962894901 	
	   269 	 6229.40817988 	 -11280.3791942 	 -8086.16226385 	 0.0 	 0.0 	 0.0 	 0.0 	 20.6917475391 	
	   270 	 48674.1682607 	 -87329.5326122 	 -62377.3954058 	 0.0 	 0.0 	 0.0 	 0.0 	 16.1179223801 	
	   271 	 46152.2448653 	 -82422.8991131 	 -58706.9138249 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1745620607 	
	   272 	 16148.6451346 	 -28699.0482788 	 -20340.6806493 	 0.0 	 0.0 	 0.0 	 0.0 	  19.599079823 	
	   273 	  8337.8318714 	 -14775.4910005 	 -10460.8064914 	 0.0 	 0.0 	 0.0 	 0.0 	 20.4383827433 	
	   274 	 41621.9012054 	  -73929.178634 	 -52268.0882252 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7971360419 	
	   275 	 24495.8293407 	  -48611.336147 	 -36807.8533523 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9769661672 	
	   276 	 24967.5225885 	 -49744.8607696 	 -37538.9487797 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4739781808 	
	   277 	 44330.0244277 	 -87175.8775233 	 -65823.8223865 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0632369464 	
	   278 	 34892.7201614 	  -69230.674304 	  -52019.007565 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3638470603 	
	   279 	 22318.6233783 	 -44212.2104194 	 -33119.8235733 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0060617548 	
	   280 	 27047.9019249 	 -53451.0607958 	 -39968.5646392 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9232605349 	
	   281 	 28492.2298703 	 -56698.1524753 	 -42186.5709581 	 0.0 	 0.0 	 0.0 	 0.0 	  19.329188175 	
	   282 	  33868.487629 	 -66342.3623087 	 -49463.1209436 	 0.0 	 0.0 	 0.0 	 0.0 	 17.2828311539 	
	   283 	 24673.1008895 	 -47699.9709614 	 -35522.6865417 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1064625384 	
	   284 	 36653.1170659 	  -71442.956711 	 -53321.5177008 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1973128416 	
	   285 	 48266.3803381 	 -94919.6304247 	 -70702.4629516 	 0.0 	 0.0 	 0.0 	 0.0 	 16.5188475283 	
	   286 	 42199.5846895 	 -82518.4896463 	  -61190.066165 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9055601708 	
	   287 	 33478.0686574 	 -65516.1903181 	 -48413.6268546 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0789275106 	
	   288 	 43899.8431554 	 -86502.0870021 	 -63797.5569481 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1073175724 	
	   289 	 37843.0962154 	 -74227.2144922 	 -54646.1236779 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6359354674 	
	   290 	 12246.3878829 	   -24782.51118 	 -18443.9587808 	 0.0 	 0.0 	 0.0 	 0.0 	 20.3250056617 	
	   291 	 48671.1780707 	 -98325.7174398 	 -72978.7199698 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1934558082 	
	   292 	 28877.0509413 	 -58509.2367972 	 -43262.6059927 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5104201826 	
	   293 	 8786.88076111 	 -17577.0821279 	 -12918.6265071 	 0.0 	 0.0 	 0.0 	 0.0 	 21.1980735436 	
	   294 	 15283.0460014 	 -30107.5627379 	 -22001.8643009 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4523267313 	
	   295 	 12716.7756997 	 -24363.2609211 	 -17867.5730311 	 0.0 	 0.0 	 0.0 	 0.0 	 21.0324873809 	
	   296 	 12796.0675666 	 -24924.9641967 	 -18352.2755992 	 0.0 	 0.0 	 0.0 	 0.0 	 20.8961776847 	
	   297 	  14845.751562 	 -28886.9473155 	 -21132.1741282 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0327997867 	
	   298 	 31445.3029914 	 -60610.3710169 	 -44549.4554242 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7364056593 	
	   299 	 31381.9935781 	 -60315.1059819 	 -44168.1847377 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5238638713 	
	   300 	 52149.0186501 	  -100892.34677 	 -73846.5459068 	 0.0 	 0.0 	 0.0 	 0.0 	 15.7067927903 	
	   301 	 22040.4646968 	 -42674.4254371 	 -31154.1525438 	 0.0 	 0.0 	 0.0 	 0.0 	 15.7115238709 	
	   302 	 24786.1683486 	 -47150.0497081 	 -34715.9924027 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6714910767 	
	   303 	 14614.9419298 	 -27718.4593973 	 -20374.7361452 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8446572414 	
	   304 	 38977.2111982 	  -73901.030259 	 -54246.9956355 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4769735192 	
	   305 	 28381.9191553 	 -53633.5653489 	 -38953.0886033 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3762300061 	
	   306 	 5736.12226552 	 -10953.5415804 	 -7990.19590831 	 0.0 	 0.0 	 0.0 	 0.0 	 21.4892585044 	
	   307 	 22922.2767146 	 -43947.7305596 	 -31953.4478481 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3183082448 	
	   308 	 20628.9033866 	 -39381.5943857 	 -28573.2703965 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9225015649 	
	   309 	 51171.8413415 	 -97114.7699746 	  -70346.030942 	 0.0 	 0.0 	 0.0 	 0.0 	 15.7400383245 	
	   310 	 55604.0281347 	 -105701.268633 	 -76498.2846784 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6416221251 	
	   311 	 26439.7758658 	 -50383.7871721 	 -36404.0973809 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5100072163 	
	   312 	 27776.1243972 	 -52788.1285103 	 -37958.7507517 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2832879638 	
	   313 	 53089.8726192 	 -104893.988395 	 -75778.6930059 	 0.0 	 0.0 	 0.0 	 0.0 	 14.9528482667 	
	   314 	 24457.6480806 	 -47901.9469694 	 -34617.4270502 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8995405331 	
	   315 	 10763.2100962 	 -21065.8603488 	 -15089.4259155 	 0.0 	 0.0 	 0.0 	 0.0 	 20.3566717452 	
	   316 	 3734.94266883 	 -7194.95412324 	 -5217.20052149 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2544788412 	
	   317 	 25996.2345887 	 -50224.7521245 	 -36236.6037161 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2299690383 	
	   318 	 38032.0167725 	 -74096.8769739 	 -52825.8007452 	 0.0 	 0.0 	 0.0 	 0.0 	 14.6908002983 	
	   319 	 22747.3647561 	 -44197.1637713 	 -31556.3077098 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8637195252 	
	   320 	 45241.6692977 	 -87320.9374356 	 -62192.8577673 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1207781511 	
	   321 	  28624.296181 	 -55009.5509482 	 -39177.9044494 	 0.0 	 0.0 	 0.0 	 0.0 	  18.767414389 	
	   322 	 24380.0510378 	 -46906.3962493 	  -33284.828877 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5438252109 	
	   323 	 45471.3555472 	 -92266.4617483 	 -67451.6151323 	 0.0 	 0.0 	 0.0 	 0.0 	 13.9641315555 	
	   324 	 23569.3784034 	 -48032.6235631 	 -34788.4586931 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2773747179 	
	   325 	 18323.1828555 	 -37755.2174236 	 -27496.6014437 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5151332247 	
	   326 	  14898.625825 	 -30587.0161213 	 -22205.1802377 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5961809288 	
	   327 	 22245.9827291 	 -45914.4691732 	 -33333.7173038 	 0.0 	 0.0 	 0.0 	 0.0 	  18.444922907 	
	   328 	 22251.5412369 	 -44598.6787247 	 -32041.4371876 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9458585112 	
	   329 	 21868.6479253 	 -44129.1591811 	 -31538.4951714 	 0.0 	 0.0 	 0.0 	 0.0 	 17.5328329476 	
	   330 	 10644.7247869 	 -22044.6264867 	  -15847.202606 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8757037216 	
	   331 	  31489.787622 	 -65578.3224576 	 -46958.1226504 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7446671454 	
	   332 	 29491.9475522 	 -60905.4245171 	 -43638.4690699 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0457870663 	
	   333 	 11609.4698468 	 -24165.8889657 	 -17223.7329568 	 0.0 	 0.0 	 0.0 	 0.0 	  20.609948139 	
	   334 	 28036.7301632 	 -58340.4424056 	 -41297.2388334 	 0.0 	 0.0 	 0.0 	 0.0 	 16.2289502958 	
	   335 	 15322.6136563 	 -31939.6558417 	  -22594.061286 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7854984443 	
	   336 	 31758.8918544 	 -64896.0500334 	 -46069.9001523 	 0.0 	 0.0 	 0.0 	 0.0 	 16.8787686588 	
	   337 	 46262.2692819 	 -93825.9783755 	 -66790.6999671 	 0.0 	 0.0 	 0.0 	 0.0 	 16.5690084375 	
	   338 	 24274.9318449 	 -49373.5946081 	 -34985.3115554 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6041779807 	
	   339 	 33133.8959023 	 -67546.4714087 	 -47781.6513916 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9178781126 	
	   340 	 22638.0757572 	 -46724.9277308 	 -32779.5173379 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3175197416 	
	   341 	  15046.356193 	 -29676.0592977 	 -21284.7105685 	 0.0 	 0.0 	 0.0 	 0.0 	 20.6554326399 	
	   342 	 15612.1863327 	 -30747.1495373 	 -22032.8864317 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0235781014 	
	   343 	 44697.9626395 	 -89572.2870665 	 -63422.2143818 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1297517736 	
	   344 	  33513.181522 	 -66677.2077176 	 -47016.5983872 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1381522032 	
	   345 	 24646.6940146 	 -48953.0532137 	 -34479.1724778 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3596973591 	
	   346 	 38027.7196112 	 -74524.6002007 	 -52819.2021361 	 0.0 	 0.0 	 0.0 	 0.0 	 17.4372194779 	
	   347 	 10702.0293806 	 -21103.6497362 	 -14894.5788886 	 0.0 	 0.0 	 0.0 	 0.0 	 20.8182156318 	
	   348 	 48417.8194334 	 -95337.8741902 	 -66596.3901861 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5207993805 	
	   349 	 16253.6495103 	 -32888.8734706 	  -23117.280554 	 0.0 	 0.0 	 0.0 	 0.0 	 20.2514332241 	
	   350 	 21055.5398289 	 -42414.7076655 	 -29663.1960096 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2536575499 	
	   351 	 17613.4764319 	 -35908.1081997 	 -25112.2618677 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0361104294 	
	   352 	 15788.0434994 	 -32196.0145815 	 -22500.4392582 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0821266585 	
	   353 	  13311.026773 	 -27251.8732604 	 -19029.1104258 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4437753532 	
	   354 	 13864.4792521 	 -27629.0084795 	 -19267.9447861 	 0.0 	 0.0 	 0.0 	 0.0 	 16.4020054729 	
	   355 	 9292.06832108 	 -18454.1403348 	 -12833.1132587 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8223256908 	
	   356 	 27290.6256896 	 -53562.7550461 	 -37208.6401164 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9647488801 	
	   357 	 9514.66515722 	  -18699.323751 	 -12955.2450749 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3124483556 	
	   358 	 28987.9255351 	 -57076.0059931 	 -39401.3590835 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0596492658 	
	   359 	  42479.336477 	  -85027.486038 	 -58834.4830041 	 0.0 	 0.0 	 0.0 	 0.0 	 17.2462108761 	
	   360 	 48291.0714493 	 -95953.8678443 	 -66121.7386633 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0817084626 	
	   361 	 41691.5964614 	 -83326.0412218 	 -57179.6005559 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3856369454 	
	   362 	 39842.3076112 	  -79241.420267 	 -54249.5708856 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9256134949 	
	   363 	 18576.8716067 	 -36951.0361429 	  -25262.558787 	 0.0 	 0.0 	 0.0 	 0.0 	 16.4651744368 	
	   364 	  20517.966647 	 -38376.9456776 	 -27957.0987795 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3878710748 	
	   365 	 10020.4462466 	 -18711.0407378 	 -13647.3736142 	 0.0 	 0.0 	 0.0 	 0.0 	 19.7163567717 	
	   366 	 43122.1229738 	 -80589.0993929 	 -58332.8453202 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0581737608 	
	   367 	 19724.8312923 	 -36623.0576504 	 -26509.1405308 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2472317024 	
	   368 	 18590.3893515 	 -34686.7264756 	 -25044.3672174 	 0.0 	 0.0 	 0.0 	 0.0 	 15.8595267899 	
	   369 	 30243.2267189 	 -56381.5557517 	 -40550.0496229 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2774932771 	
	   370 	 34787.9149451 	 -64716.2529927 	  -46504.873957 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1360102561 	
	   371 	 20437.0838823 	 -37686.8153664 	 -27159.4895554 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4123347963 	
	   372 	  24299.786544 	 -44859.9667695 	 -32255.9671261 	 0.0 	 0.0 	 0.0 	 0.0 	   18.96469438 	
	   373 	 17984.0674869 	 -33192.4993638 	     -23771.517 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0713464365 	
	   374 	 46422.2283312 	 -85480.8183168 	 -60929.6208739 	 0.0 	 0.0 	 0.0 	 0.0 	 15.8070818924 	
	   375 	 33978.9813862 	 -62798.3825329 	 -44822.0414961 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7479074606 	
	   376 	 39330.9981119 	 -72164.3688477 	  -51131.888204 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2799188856 	
	   377 	 11415.3075909 	 -21110.6171481 	 -14901.2741096 	 0.0 	 0.0 	 0.0 	 0.0 	 20.5294644014 	
	   378 	 27175.1760574 	 -51872.4806755 	 -37018.8947154 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6403884188 	
	   379 	 49051.7956538 	 -93274.3495135 	 -66229.5902584 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3630936855 	
	   380 	 51372.9292212 	 -98487.2047917 	 -69534.5671404 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0390645868 	
	   381 	 29723.0935754 	 -57104.8949552 	 -40256.8462735 	 0.0 	 0.0 	 0.0 	 0.0 	 15.7245965828 	
	   382 	  45464.146318 	 -86119.4426304 	 -60779.5077254 	 0.0 	 0.0 	 0.0 	 0.0 	 15.8351357157 	
	   383 	 31682.3198214 	 -60097.0936157 	 -42252.9363927 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9543217272 	
	   384 	 32005.9475407 	 -60671.2706939 	 -42643.0591933 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2131969103 	
	   385 	 30071.5178368 	 -56119.0043593 	 -39748.4596805 	 0.0 	 0.0 	 0.0 	 0.0 	 14.2372297431 	
	   386 	 27692.7734948 	 -51783.4035914 	 -36428.4243544 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0761519214 	
	   387 	 15582.0154564 	 -29296.4498252 	 -20562.1384022 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7409726461 	
	   388 	 63466.1913971 	 -115207.267081 	 -81486.3420499 	 0.0 	 0.0 	 0.0 	 0.0 	  15.592201864 	
	   389 	 33847.4124985 	  -60832.900139 	 -43103.0287958 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1255888197 	
	   390 	 19098.0713901 	 -34308.4877295 	 -24272.6734072 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4493890123 	
	   391 	 18929.9062908 	 -34249.0318626 	 -24113.0477273 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8751955917 	
	   392 	 30579.0876239 	  -55914.479134 	 -39266.9470042 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8020496497 	
	   393 	 16788.2463999 	 -30342.3108801 	 -21270.3085917 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4100302947 	
	   394 	 58550.7047533 	  -106758.15268 	 -74597.5196605 	 0.0 	 0.0 	 0.0 	 0.0 	  17.387923548 	
	   395 	 31541.7460229 	 -56447.8168134 	 -39864.6893661 	 0.0 	 0.0 	 0.0 	 0.0 	 16.5624675939 	
	   396 	 5390.92071729 	 -9697.80222182 	 -6829.77138966 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8317093617 	
	   397 	 30396.9497809 	 -53856.8113848 	 -37623.0119715 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0698115879 	
	   398 	 24916.5236279 	 -44863.1682558 	 -31268.4816607 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5924527388 	
	   399 	 1673.76214356 	  -3000.2190821 	 -2091.71938303 	 0.0 	 0.0 	 0.0 	 0.0 	 21.5426718516 	
	   400 	 36381.8881665 	  -65063.414679 	 -45337.2897526 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1900000884 	
	   401 	 16144.5851874 	  -29879.746644 	 -20882.0743637 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0289348787 	
	   402 	 39667.7268758 	 -72436.8936572 	 -50553.3059671 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7496794547 	
	   403 	 18853.0770569 	 -34513.5073598 	 -23911.4701007 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3016798237 	
	   404 	 42644.0774473 	 -78998.8446522 	 -54902.7891481 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3202773887 	
	   405 	 11424.8605485 	  -21172.712803 	  -14709.611989 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8521331113 	
	   406 	 29881.2149823 	 -55162.2335516 	 -38083.0536711 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0025237189 	
	   407 	 34818.7621296 	 -64475.8064277 	 -44421.7494818 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6596406894 	
